Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Average Concentration (P2D) (mol/m³),Average Concentration (sP2D) (mol/m³),First Position Concentration (P2D) (mol/m³),First Position Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),average Concentration Error (mol/m³),Concentration Error Percentage (%),average Concentration Error Percentage (%),Negative Stress (P2D) (Pa),Negative Stress (sP2D) (Pa),Negative Stress Error (Pa),average Negative Stress Error (Pa),Negative Stress Error Percentage (%),average Negative Stress Error Percentage (%),Positive Stress (P2D) (Pa),Positive Stress (sP2D) (Pa),Positive Stress Error (Pa),average Positive Stress Error (Pa),Positive Stress Error Percentage (%),average Positive Stress Error Percentage (%),Current (A)
567.9999999999949,4.1300486923541655,4.130110730524933,6.203817076766427e-5,0.002684099368845545,0.0015021171755798827,0.06590568279918213,29090.87257574494,29090.18919998532,29200.723968690356,29209.811228072995,-0.6833757596177747,0.4932244175006447,-0.002349107122305957,0.001688253410308909,176285.39437933426,179080.32593336338,2794.9315540291136,33331.45454141086,1.5854583778023759,2.8065960463293687,2.383284684010341e7,2.2346364435127947e7,-1.4864824049754627e6,3.241718321752391e6,-6.237116425697691,17.117788423354423,0.014560999999991293
568.9999999999948,4.101283158196139,4.102646458249683,0.0013633000535433482,0.002684099368845545,0.03324081759190132,0.06590568279918213,29090.740367383605,29090.057209518774,29200.558629536263,29209.63583071321,-0.6831578648307186,0.4932244175006447,-0.002348368780592026,0.001688253410308909,176388.7124920996,179071.5422295823,2682.82973748268,33331.45454141086,1.5209758604042436,2.8065960463293687,2.377095706706198e7,2.2314042560318995e7,-1.456914506742984e6,3.241718321752391e6,-6.128968651252772,17.117788423354423,0.7030899999963993
569.9999999999948,4.055309361407063,4.059092737839039,0.0037833764319765706,0.002684099368845545,0.09329439741346539,0.06590568279918213,29085.781913597733,29085.097990098526,29195.799122520293,29204.875929859783,-0.6839234992075944,0.4932244175006447,-0.0023514014553201925,0.001688253410308909,280236.0751167316,283034.953569889,2798.8784531574347,33331.45454141086,0.9987573698324063,2.8065960463293687,2.463370970437523e7,2.3483210240390524e7,-1.1504994639847055e6,3.241718321752391e6,-4.6704271414725795,17.117788423354423,2.043399999992991
570.9999999999948,4.017409120216476,4.023561371122544,0.006152250906068524,0.002684099368845545,0.15313976550481403,0.06590568279918213,29068.74774094316,29068.058291443802,29179.84550519163,29188.973211245724,-0.689449499357579,0.4932244175006447,-0.0023717894747371368,0.001688253410308909,650020.1094526278,654404.0170295823,4383.907576954458,33331.45454141086,0.6744264543824776,2.8065960463293687,2.813827615022445e7,2.8087540028147176e7,-50736.12207727507,3.241718321752391e6,-0.18030998703120754,17.117788423354423,3.5112999999923233
571.9999999999947,4.0175442537818515,4.022944321767404,0.005400067985552148,0.002684099368845545,0.1344121593799217,0.06590568279918213,29039.07337439859,29038.36503013172,29152.944105552757,29162.33178133615,-0.7083442668699718,0.4932244175006447,-0.0024392798548953072,0.001688253410308909,1.3175399980766724e6,1.3297725908075315e6,12232.592730859062,33331.45454141086,0.9284418498653582,2.8065960463293687,3.502901888679683e7,3.706619839512645e7,2.037179508329615e6,3.241718321752391e6,5.815691027239905,17.117788423354423,3.406200000000562
572.9999999999947,4.003254546817528,4.009223848878703,0.005969302061174631,0.002684099368845545,0.14911122916028544,0.06590568279918213,29011.10500547328,29010.370626887016,29127.916260028738,29137.786658416386,-0.7343785862649383,0.4932244175006447,-0.0025313706117929304,0.001688253410308909,1.926218254748345e6,1.9523678622537036e6,26149.607505358756,33331.45454141086,1.3575620229377967,2.8065960463293687,4.292195419330882e7,4.71916295355125e7,4.269675342203677e6,3.241718321752391e6,9.947532498110917,17.117788423354423,3.955899999997063
573.9999999999947,3.9446404206894465,3.9560800526076414,0.01143963191819486,0.002684099368845545,0.29000442874829724,0.06590568279918213,28988.126363266827,28987.36169032566,29107.5034287165,29118.08253328723,-0.7646729411681008,0.4932244175006447,-0.0026378832891286105,0.001688253410308909,2.3986723627955364e6,2.4442734892706545e6,45601.1264751181,33331.45454141086,1.9010985903040214,2.8065960463293687,5.049863792014317e7,5.6646394211244956e7,6.1477562911017835e6,3.241718321752391e6,12.174103192295279,17.117788423354423,7.172699999982812
574.9999999999945,4.008770281048864,4.012702616288659,0.00393233523979486,0.002684099368845545,0.09809330453243117,0.06590568279918213,28942.792966661455,28941.92176363672,29070.413200334428,29082.95878525423,-0.8712030247334042,0.4932244175006447,-0.0030100862267747382,0.001688253410308909,3.5548656967359404e6,3.6619226737784324e6,107056.97704249201,33331.45454141086,3.0115617909501107,2.8065960463293687,6.2542838219059885e7,7.18770487298833e7,9.334210510823414e6,3.241718321752391e6,14.924507388247724,17.117788423354423,3.4216000000204696
575.9999999999945,3.9947202160579622,3.9994116989251984,0.004691482867236196,0.002684099368845545,0.11744208889467127,0.06590568279918213,28915.985490507075,28915.047366431718,29048.07932320007,29062.087910250822,-0.9381240753573366,0.4932244175006447,-0.0032443095382839932,0.001688253410308909,4.126215380129361e6,4.272942856372176e6,146727.47624281468,33331.45454141086,3.5559820010707877,2.8065960463293687,7.255427217692441e7,8.423261866511552e7,1.1678346488191113e7,3.241718321752391e6,16.09601493860118,17.117788423354423,3.941699999997162
576.9999999999944,3.939727684360796,3.950375336277872,0.010647651917075951,0.002684099368845545,0.27026365196109964,0.06590568279918213,28915.58007809859,28914.652182439913,29045.908393969134,29060.354695503956,-0.92789565867497,0.4932244175006447,-0.0032089816499229853,0.001688253410308909,3.8843789968418484e6,4.0310717903704136e6,146692.7935285652,33331.45454141086,3.7764799379214073,2.8065960463293687,7.709074982627143e7,8.905958481875329e7,1.1968834992481858e7,3.241718321752391e6,15.52564350386309,17.117788423354423,6.974899999983102
577.9999999999944,3.920436081978494,3.9326440291824873,0.012207947203993541,0.002684099368845545,0.31139258359831895,0.06590568279918213,28881.234633764674,28880.21599337963,29017.864618324198,29034.41239496649,-1.0186403850457282,0.4932244175006447,-0.0035269973668468073,0.001688253410308909,4.709006578674493e6,4.912279357888615e6,203272.7792141214,33331.45454141086,4.316680722738325,2.8065960463293687,8.645357052806753e7,1.0018487136495103e8,1.37313008368835e7,3.241718321752391e6,15.882861463108194,17.117788423354423,8.09999999999373
578.9999999999944,3.9984651099162685,4.001332620385494,0.0028675104692252873,0.002684099368845545,0.0717152804988546,0.06590568279918213,28827.305434444534,28826.097776515373,28975.82669540677,28995.92535385296,-1.2076579291606322,0.4932244175006447,-0.004189284815075545,0.001688253410308909,6.144251917363577e6,6.455844846287957e6,311592.9289243808,33331.45454141086,5.071291560227588,2.8065960463293687,1.0096320437798724e8,1.1829167710222435e8,1.7328472724237114e7,3.241718321752391e6,17.163156449910772,17.117788423354423,3.4150000000260983
579.9999999999943,4.103766425024708,4.100224713892831,-0.003541711131877179,0.002684099368845545,-0.08630391608742338,0.06590568279918213,28815.798201869686,28814.538404351446,28966.120409462892,28987.569943749557,-1.2597975182397931,0.4932244175006447,-0.004371898739067559,0.001688253410308909,6.216714941143604e6,6.555468742632895e6,338753.8014892908,33331.45454141086,5.4490804982442205,2.8065960463293687,1.0906480483225866e8,1.2800382855633868e8,1.8939023724080026e7,3.241718321752391e6,17.364926983739796,17.117788423354423,-0.024226999980450255
580.9999999999943,4.113853821950078,4.111432803102004,-0.002421018848074219,0.002684099368845545,-0.05885038586340898,0.06590568279918213,28856.18625201443,28855.033619837566,28998.815113258202,29018.851488822784,-1.1526321768651542,0.4932244175006447,-0.00399440233299953,0.001688253410308909,4.86186225234159e6,5.132611628377721e6,270749.3760361308,33331.45454141086,5.568840949900039,2.8065960463293687,1.051208777251523e8,1.2175340059628987e8,1.6632522871137574e7,3.241718321752391e6,15.822283100246516,17.117788423354423,-0.2555499999986851
581.9999999999942,4.120362932954456,4.118989687853009,-0.0013732451014467628,0.002684099368845545,-0.0333282558791998,0.06590568279918213,28895.534481689356,28894.459192218535,29033.095686828055,29051.90593014566,-1.0752894708202803,0.4932244175006447,-0.0037212998136500097,0.001688253410308909,3.7507606077386383e6,3.9695780309417117e6,218817.42320307344,33331.45454141086,5.833947993151184,2.8065960463293687,9.687496802986224e7,1.097171120062174e8,1.2842143976355165e7,3.241718321752391e6,13.256411060075399,17.117788423354423,-0.3688999999993428
582.9999999999942,4.175919772323866,4.172279856731932,-0.0036399155919335513,0.002684099368845545,-0.0871644042602851,0.06590568279918213,28918.16405382624,28917.134959347815,29053.07057739627,29071.128983074846,-1.0290944784246676,0.4932244175006447,-0.003558643890771155,0.001688253410308909,3.1301019741574866e6,3.3166969191388497e6,186594.94498136314,33331.45454141086,5.961305622689431,2.8065960463293687,8.93624684142325e7,9.854454376378231e7,9.1820753495498e6,3.241718321752391e6,10.275091447773164,17.117788423354423,-1.90219999999111
583.9999999999942,4.206426637093979,4.201414561051024,-0.005012076042954838,0.002684099368845545,-0.11915282198805789,0.06590568279918213,28944.810460392186,28943.81824736082,29077.54444206551,29095.046132636315,-0.992213031364372,0.4932244175006447,-0.0034279479311916973,0.001688253410308909,2.4807028261146815e6,2.6428410898990314e6,162138.2637843499,33331.45454141086,6.535980935624345,2.8065960463293687,8.054247386661728e7,8.590236665733333e7,5.359892790716052e6,3.241718321752391e6,6.654740701896402,17.117788423354423,-2.953699999993903
584.9999999999941,4.209861680054053,4.205576171321948,-0.004285508732104759,0.002684099368845545,-0.10179690112882128,0.06590568279918213,28980.717004053342,28979.76301178058,29110.96249015467,29127.96255024694,-0.9539922727635712,0.4932244175006447,-0.003291817357831908,0.001688253410308909,1.6681043233224903e6,1.8077195232498266e6,139615.1999273363,33331.45454141086,8.369692349292285,2.8065960463293687,6.920798100971046e7,7.035141476878245e7,1.1434337590719908e6,3.241718321752391e6,1.6521703745577514,17.117788423354423,-2.9500000000000224
585.9999999999941,4.208174425425051,4.204811912980032,-0.0033625124450189503,0.002684099368845545,-0.07990430303228974,0.06590568279918213,29011.883841787894,29010.968153747115,29139.931442460485,29156.23074893501,-0.9156880407790595,0.4932244175006447,-0.0031562515752945643,0.001688253410308909,986332.6898979552,1.1001631679336093e6,113830.47803565417,33331.45454141086,11.540779211873323,2.8065960463293687,5.7795576019655466e7,5.512763616670835e7,-2.667939852947116e6,3.241718321752391e6,-4.616166213205985,17.117788423354423,-2.728900000001307
586.9999999999941,4.224530790598737,4.220336666204729,-0.004194124394008014,0.002684099368845545,-0.09928024204111875,0.06590568279918213,29033.429693409304,29032.546116206435,29160.080323115384,29175.516450731317,-0.8835772028687643,0.4932244175006447,-0.003043309771526371,0.001688253410308909,538569.7619815168,625843.0843442939,87273.32236277708,33331.45454141086,16.204645808869643,2.8065960463293687,4.806512679364717e7,4.263985406228839e7,-5.425272731358781e6,3.241718321752391e6,-11.28733677256386,17.117788423354423,-3.270999999996795
587.999999999994,4.233483939812775,4.228968215761999,-0.004515724050775383,0.002684099368845545,-0.10666685205318364,0.06590568279918213,29054.355307070862,29053.504195524034,29179.57260194686,29194.040567900065,-0.8511115468281787,0.4932244175006447,-0.002929376810577678,0.001688253410308909,105667.68745273702,165461.9280012867,59794.24054854967,33331.45454141086,56.587062696242306,2.8065960463293687,3.90082859353749e7,3.156977136526554e7,-7.43851457010936e6,3.241718321752391e6,-19.069062871495458,17.117788423354423,-3.52159999999849
588.999999999994,4.208078276492209,4.206006669095183,-0.002071607397025943,0.002684099368845545,-0.049229298052715975,0.06590568279918213,29077.77728915345,29076.962392838417,29201.19334906962,29214.595920876654,-0.8148963150342752,0.4932244175006447,-0.0028024711343333886,0.001688253410308909,-384212.1399132304,-353470.1711880244,-30741.96872520598,33331.45454141086,8.001300722082513,2.8065960463293687,2.9852959276891623e7,2.0786612395109195e7,-9.066346881782427e6,3.241718321752391e6,-30.370010549675868,17.117788423354423,-2.3332000000071607
589.9999999999939,4.207440420204677,4.205502078318199,-0.0019383418864782342,0.002684099368845545,-0.046069384064716966,0.06590568279918213,29090.106098266795,29089.310892907462,29212.706684936253,29225.298012154602,-0.7952053593326127,0.4932244175006447,-0.002733593877747979,0.001688253410308909,-600977.5416128914,-588835.2354515394,-12142.306161351968,33331.45454141086,2.0204259428338522,2.8065960463293687,2.2992759588293903e7,1.3319954448106747e7,-9.672805140187155e6,3.241718321752391e6,-42.06891783930009,17.117788423354423,-2.208400000000766
590.9999999999939,4.203537320968704,4.201711263440433,-0.001826057528270475,0.002684099368845545,-0.04344097337167594,0.06590568279918213,29094.11293544683,29093.323142854413,29216.633653991696,29228.680694092327,-0.7897925924153242,0.4932244175006447,-0.0027146130702375873,0.001688253410308909,-623457.3767878187,-620410.4071912194,-3046.969596599345,33331.45454141086,0.48872139620802346,2.8065960463293687,1.862478501882545e7,9.30463726471846e6,-9.32014775410699e6,3.241718321752391e6,-50.04163937831457,17.117788423354423,-2.0047000000012507
591.9999999999939,4.185442219930742,4.184626104392312,-0.0008161155384298624,0.002684099368845545,-0.019498908252599575,0.06590568279918213,29099.56719748676,29098.78278739562,29221.743768757915,29233.31624940149,-0.7844100911388523,0.4932244175006447,-0.0026956074151047835,0.001688253410308909,-693749.635743871,-698220.9873205482,4471.351576677174,33331.45454141086,-0.6445194845951567,2.8065960463293687,1.5026668303005738e7,6.291603154541597e6,-8.735065148464141e6,3.241718321752391e6,-58.13041834906873,17.117788423354423,-1.376900000003854
592.9999999999937,4.146975939812312,4.147887190471899,0.0009112506595867487,0.002684099368845545,0.021973859332976766,0.06590568279918213,29100.76990275267,29099.98562685276,29222.777613427974,29234.07216725517,-0.7842758999104262,0.4932244175006447,-0.002695034882345985,0.001688253410308909,-673105.0530141908,-679861.6536856119,6756.600671421154,33331.45454141086,-1.0037958623493959,2.8065960463293687,1.2776401966076046e7,4.881760858010084e6,-7.894641108065962e6,3.241718321752391e6,-61.79080095497813,17.117788423354423,-0.34366000000646063
593.9999999999937,4.134023506938904,4.135124537418073,0.001101030479168763,0.002684099368845545,0.026633386997454125,0.06590568279918213,29093.213406937084,29092.42379081495,29215.38198542353,29226.609367392986,-0.7896161221324292,0.4932244175006447,-0.002714090434383403,0.001688253410308909,-469515.3921509665,-473463.25790092035,3947.8657499538385,33331.45454141086,-0.8408384082719175,2.8065960463293687,1.2842779513067598e7,6.273822348964328e6,-6.56895716410327e6,3.241718321752391e6,-51.14903014117248,17.117788423354423,-0.035978000001923874
594.9999999999936,4.131473977170034,4.132267988835461,0.0007940116654268081,0.002684099368845545,0.019218605026061136,0.06590568279918213,29082.3343168059,29081.53857663645,29204.724387074846,29215.960157139234,-0.7957401694511645,0.4932244175006447,-0.002736163338137983,0.001688253410308909,-212484.12350966537,-212528.20502146278,44.08151179741253,33331.45454141086,-0.020745790823947077,2.8065960463293687,1.4498694200813118e7,9.474293982874129e6,-5.024400217938989e6,3.241718321752391e6,-34.6541567699056,17.117788423354423,0.012858999999689081
595.9999999999936,4.130968097191009,4.131509914298616,0.0005418171076065903,0.002684099368845545,0.013115983828948402,0.06590568279918213,29075.08206584401,29074.282284503828,29197.540475090987,29208.775713827737,-0.7997813401816529,0.4932244175006447,-0.002750744910609202,0.001688253410308909,-49758.72146358016,-47044.32043130792,-2714.401032272239,33331.45454141086,5.455126161669944,2.8065960463293687,1.6216664373359524e7,1.2444869957799755e7,-3.7717944155597687e6,3.241718321752391e6,-23.258756108660744,17.117788423354423,0.012859
596.9999999999936,4.130553801891313,4.130942418647367,0.00038861675605339485,0.002684099368845545,0.009408345095891344,0.06590568279918213,29070.674191740167,29069.871765373377,29193.09809304475,29204.34400861955,-0.8024263667903142,0.4932244175006447,-0.0027602606031693175,0.001688253410308909,44528.78754008331,49538.32531552431,5009.537775441,33331.45454141086,11.250110439076257,2.8065960463293687,1.761125145803129e7,1.4689614947468333e7,-2.9216365105629563e6,3.241718321752391e6,-16.589601923096712,17.117788423354423,0.012859
